상품명,가격,사진
"[매장픽업] 파스쿠아, 프리잔떼 돌체 스윗 로제 (스파클링와인)","31,500",item.ssgcdn.com/47/81/39/item/1000049398147_i1_232.jpg
[매장픽업]파이퍼하이직 빈티지(스파클링와인),"99,000",item.ssgcdn.com/47/81/39/item/1000049398147_i2_232.jpg
"[매장픽업] 파스쿠아, 일레븐 미닛 로제 (로제와인)","45,000",item.ssgcdn.com/27/64/95/item/1000043956427_i1_232.jpg
[매장픽업]  파이퍼하이직 뀌베브뤼(스파클링와인),"58,500",item.ssgcdn.com/27/64/95/item/1000043956427_i2_232.jpg
[매장픽업] 모엣x카카오프렌즈 리미티드 에디션,"72,000",item.ssgcdn.com/56/84/39/item/1000049398456_i1_232.jpg
[매장픽업] 모엣 & 샹동 임페리얼 375ml,"44,820",item.ssgcdn.com/56/84/39/item/1000049398456_i2_232.jpg
앙드레 끌루에 드림 빈티지 2013,"62,100",item.ssgcdn.com/56/51/95/item/1000043955156_i1_232.jpg
"[매장픽업] 찰스 하이직, 브뤼 밀레짐 2012(샴페인)","189,900",item.ssgcdn.com/56/51/95/item/1000043955156_i2_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 피노누아 퀴베 리저브 (레드와인)","38,700",item.ssgcdn.com/19/38/26/item/1000070263819_i1_232.jpg
"[매장픽업] 찰스 하이직, 브륏 리저브 (샴페인)","108,000",item.ssgcdn.com/19/38/26/item/1000070263819_i2_232.jpg
"[매장픽업] 파스쿠아, 프리잔떼 투르비옹 아마빌레 (스파클링와인)","31,500",item.ssgcdn.com/49/61/50/item/1000069506149_i1_232.jpg
CYT 그란 레세르바 카베르네 소비뇽,"19,800",item.ssgcdn.com/00/94/03/item/1000072039400_i1_232.jpg
[매장픽업]이기갈 꼬뜨 뒤 론 루즈 375ml (레드와인),"15,300",item.ssgcdn.com/67/33/86/item/1000043863367_i1_232.jpg
"[매장픽업] 그라함, 10년 토니 포트 (포트와인)","69,300",item.ssgcdn.com/67/33/86/item/1000043863367_i2_232.jpg
[매장픽업]  몰리두커 더 복서,"53,100",item.ssgcdn.com/17/32/33/item/1000049333217_i1_232.jpg
[매장픽업] 메디치 에르메테 콘체르토 (스파클링와인),"31,500",item.ssgcdn.com/17/32/33/item/1000049333217_i2_232.jpg
[매장픽업] 당장페이 브뤼,"37,800",item.ssgcdn.com/53/68/18/item/1000051186853_i1_232.jpg
[매장픽업] 오이스터베이 소비뇽블랑(화이트와인),"31,500",item.ssgcdn.com/53/68/18/item/1000051186853_i2_232.jpg
[매장픽업] 그랑 파씨오네(레드와인),"28,800",item.ssgcdn.com/96/72/39/item/1000049397296_i1_232.jpg
[매장픽업] 루이라뚜르 샤르도네(화이트와인),"24,300",item.ssgcdn.com/79/02/32/item/1000166320279_i1_232.jpg
알파카 폴딩 패키지,"41,310",item.ssgcdn.com/36/22/01/item/1000051012236_i1_232.jpg
[매장픽업]  텍스트북 배럴티프 까베르네소비뇽,"76,500",item.ssgcdn.com/36/66/36/item/1000049366636_i1_232.jpg
[매장픽업] 마투아 말보로 소비뇽 블랑,"26,100",item.ssgcdn.com/36/66/36/item/1000049366636_i2_232.jpg
[매장픽업] 까스텔포르테 발폴리첼라 리빠소,"22,500",item.ssgcdn.com/83/15/96/item/1000043961583_i1_232.jpg
[매장픽업] 간치아 모스카토 로제,"18,000",item.ssgcdn.com/77/65/85/item/1000043856577_i1_232.jpg
[매장픽업] 머드하우스 피노 그리 (화이트와인),"27,000",item.ssgcdn.com/77/65/85/item/1000043856577_i2_232.jpg
"[매장픽업] 그라함, 20년 토니 포트 (포트와인)","135,000",item.ssgcdn.com/52/90/34/item/1000072349052_i1_232.jpg
[매장픽업] 모엣 x 카카오프렌즈 리미티드 에디션,"74,700",item.ssgcdn.com/22/74/84/item/1000043847422_i1_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 피노누아 비에이 비뉴 375ml (레드와인)","24,300",item.ssgcdn.com/22/74/84/item/1000043847422_i2_232.jpg
"스몰타운 빈야드, 클로벨라 마타로 그리나쉬","55,800",item.ssgcdn.com/18/63/26/item/1000049266318_i1_232.jpg
[매장픽업] 빌라 안나베르타 아마로네(레드와인),"44,100",item.ssgcdn.com/22/77/86/item/1000043867722_i1_232.jpg
"[매장픽업] 코폴라 와이너리, 다이아몬드 클라렛 (레드와인)","42,300",item.ssgcdn.com/22/77/86/item/1000043867722_i2_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 샤르도네 퀴베 리저브 (화이트와인)","38,700",item.ssgcdn.com/65/28/08/item/1000163082865_i1_232.jpg
뛰느방 배드 걸,"19,800",item.ssgcdn.com/65/28/08/item/1000163082865_i2_232.jpg
"[매장픽업] 루이 미쉘, 샤블리 375ml (화이트와인)","36,900",item.ssgcdn.com/30/76/96/item/1000043967630_i1_232.jpg
[매장픽업] 몬텔레나 나파 밸리 샤도네이 750ML (화이트 와인),"112,500",item.ssgcdn.com/65/68/57/item/1000065576865_i1_232.jpg
"[매장픽업] 임페리움 비니, 템프라니요 (레드와인)","9,000",item.ssgcdn.com/94/62/57/item/1000065576294_i1_232.jpg
[매장픽업]  미켈레 끼아를로 바르베라 다스띠 레 오르메(레드와인),"26,100",item.ssgcdn.com/93/78/29/item/1000068297893_i1_232.jpg
푸나무 소비뇽 블랑,"32,000",item.ssgcdn.com/77/52/85/item/1000043855277_i1_232.jpg
[매장픽업] 더 페데럴리스트 진판델(레드와인),"45,000",item.ssgcdn.com/77/52/85/item/1000043855277_i2_232.jpg
[매장픽업] 두게싸 리아 모스카토 다스티 (화이트와인),"13,500",item.ssgcdn.com/30/76/36/item/1000049367630_i1_232.jpg
"[매장픽업] 일 팔라지오, 메세지 인 어 보틀 로쏘 (레드와인)","32,400",item.ssgcdn.com/30/76/36/item/1000049367630_i2_232.jpg
[매장픽업]피치니 메모로 루즈 (레드와인),"19,000",item.ssgcdn.com/48/95/21/item/1000070219548_i1_232.jpg
"[매장픽업] 마이펫, 쇼비뇽 블랑 (화이트와인)","22,500",item.ssgcdn.com/48/95/21/item/1000070219548_i2_232.jpg
[매장픽업]  모엣 & 샹동 로제 임페리얼375,"60,300",item.ssgcdn.com/71/43/13/item/1000051134371_i1_232.jpg
[매장픽업]앙드레 끌루에 상파뉴 브뤼 그랑 리저브,"67,500",item.ssgcdn.com/71/43/13/item/1000051134371_i2_232.jpg
[매장픽업] 빈도로 프리미티보 디 만두리아,"25,200",item.ssgcdn.com/21/29/55/item/1000169552921_i1_232.jpg
[매장픽업] 모엣 & 샹동 아이스 임페리얼,"117,000",item.ssgcdn.com/88/10/27/item/1000049271088_i1_232.jpg
"[매장픽업] 마이펫, 템프라니요 (레드와인)","22,500",item.ssgcdn.com/11/26/87/item/1000043872611_i1_232.jpg
"쓰리 스틱스, `프라이스 패밀리 에스테이트` 피노 누아","113,400",item.ssgcdn.com/11/26/87/item/1000043872611_i2_232.jpg
[매장픽업]피치니 메모로 화이트 (화이트와인),"19,000",item.ssgcdn.com/85/19/33/item/1000049331985_i1_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 샤르도네 비에이 비뉴 375ml (화이트와인)","24,300",item.ssgcdn.com/85/19/33/item/1000049331985_i2_232.jpg
"[매장픽업] 찰스하이직, 블랑 드 블랑 (샴페인)","162,000",item.ssgcdn.com/02/36/32/item/1000166323602_i1_232.jpg
"[매장픽업] 텍스트북, 나파 메를로","58,500",item.ssgcdn.com/05/08/19/item/1000051190805_i1_232.jpg
[매장픽업] 머드하우스 소비뇽 블랑 (화이트와인),"26,100",item.ssgcdn.com/05/08/19/item/1000051190805_i2_232.jpg
"[매장픽업] 루이 미쉘, 샤블리 1er Cru 몬테 드 토네르 375ml (화이트와인)","53,100",item.ssgcdn.com/80/53/86/item/1000063865380_i1_232.jpg
[매장픽업] 1865  싱글빈야드 까베르네 소비뇽1500ml(레드와인),"72,000",item.ssgcdn.com/89/54/46/item/1000051465489_i1_232.jpg
[매장픽업] 베린저 메인앤바인 화이트 진판델,"17,010",item.ssgcdn.com/89/54/46/item/1000051465489_i2_232.jpg
CYT 그란 레세르바 카르미네르,"19,800",item.ssgcdn.com/15/50/84/item/1000043845015_i1_232.jpg
[매장픽업]루이자도 부르고뉴 샤도네이 375ml (화이트와인),"17,100",item.ssgcdn.com/89/09/34/item/1000072340989_i1_232.jpg
"[매장픽업] 에밀리아나, 노바스 카베르네 소비뇽 (레드와인)","20,700",item.ssgcdn.com/60/84/85/item/1000043858460_i1_232.jpg
[매장픽업]  파 니엔테 니켈 JC 슐랜저 까베르네 소비뇽 750ML (레드와인),"202,500",item.ssgcdn.com/60/84/85/item/1000043858460_i2_232.jpg
"부티노, 레 꼬또 꼬뜨 뒤 론 빌라쥐","33,300",item.ssgcdn.com/33/99/81/item/1000043819933_i1_232.jpg
[매장픽업]앙드레 끌루에 상파뉴 실버 브뤼,"68,400",item.ssgcdn.com/33/99/81/item/1000043819933_i2_232.jpg
[매장픽업] 미켈레 끼아를로 모스카토 다스티 팔라스,"19,800",item.ssgcdn.com/88/85/19/item/1000051198588_i1_232.jpg
[매장픽업] 꼬든네그로브뤼,"17,100",item.ssgcdn.com/88/85/19/item/1000051198588_i2_232.jpg
[매장픽업] 비비도르,"23,400",item.ssgcdn.com/11/96/79/item/1000044799611_i1_232.jpg
"[매장픽업] 리카솔리 1141, 브롤리오CC 375ml (레드와인)","16,200",item.ssgcdn.com/27/44/62/item/1000063624427_i1_232.jpg
"스몰타운 빈야드, 더 넥스트 빅 띵 샤도네이","36,000",item.ssgcdn.com/64/10/29/item/1000070291064_i1_232.jpg
[매장픽업] 프로즌 툰드라 비달 아이스와인 (화이트와인),"31,500",item.ssgcdn.com/27/33/79/item/1000044793327_i1_232.jpg
"샤토 드 트레시, 마드모아젤 드 티","63,000",item.ssgcdn.com/53/70/57/item/1000065577053_i1_232.jpg
"[매장픽업] 루이 미쉘, 쁘띠 샤블리 (화이트와인)","42,300",item.ssgcdn.com/84/45/50/item/1000069504584_i1_232.jpg
"[매장픽업] 로버트 오틀리, 시그니처 쉬라즈 (레드와인)","31,500",item.ssgcdn.com/25/33/62/item/1000063623325_i1_232.jpg
[매장픽업] 카모미 나파 밸리 샤도네이 750ML (화이트 와인),"28,350",item.ssgcdn.com/46/34/58/item/1000169583446_i1_232.jpg
[매장픽업] 산테로 피노 샤르도네 스푸만테(스파클링와인),"27,000",item.ssgcdn.com/62/78/04/item/1000051047862_i1_232.jpg
"75, 더 썸","53,100",item.ssgcdn.com/40/38/13/item/1000051133840_i1_232.jpg
더 샤도 프로젝트,"34,200",item.ssgcdn.com/40/38/13/item/1000051133840_i2_232.jpg
AY 라 마스코타 세트,"108,000",item.ssgcdn.com/84/83/88/item/1000054888384_i1_232.jpg
"더 아톰, 카베르네 소비뇽","27,000",item.ssgcdn.com/84/83/88/item/1000054888384_i2_232.jpg
마헨들 리슬링 페더슈필,"31,500",item.ssgcdn.com/32/23/97/item/1000048972332_i1_232.jpg
[스파클링] 발레벨보 모스까또 다스띠,"12,800",item.ssgcdn.com/59/31/85/item/1000043853159_i1_232.jpg
[레드와인] 트라피체 말벡,"9,800",item.ssgcdn.com/59/31/85/item/1000043853159_i2_232.jpg
조쉬 셀라스 까베르네 쇼비뇽,"34,800",item.ssgcdn.com/52/06/19/item/1000051190652_i1_232.jpg
[매장픽업]이기갈 꼬뜨 뒤 론 루즈 375ml (레드와인),"15,300",item.ssgcdn.com/52/06/19/item/1000051190652_i2_232.jpg
레 라마세르 까버네쇼비뇽,"9,800",item.ssgcdn.com/70/05/00/item/1000051000570_i1_232.jpg
[매장픽업]투핸즈 섹시 비스트 (레드와인),"50,000",item.ssgcdn.com/25/79/47/item/1000063477925_i1_232.jpg
운두라가 싱글빈야드 까베르네소비뇽,"19,800",item.ssgcdn.com/47/83/31/item/1000166318347_i1_232.jpg
[매장픽업] 더 페데럴리스트 진판델(레드와인),"45,000",item.ssgcdn.com/45/85/00/item/1000051008545_i1_232.jpg
[레드와인] 세븐 폴스 카베르네 소비뇽,"19,800",item.ssgcdn.com/38/99/85/item/1000043859938_i1_232.jpg
[매장픽업]  파이퍼하이직 뀌베브뤼(스파클링와인),"58,500",item.ssgcdn.com/38/99/85/item/1000043859938_i2_232.jpg
[매장픽업] 빌라엠 로소,"21,600",item.ssgcdn.com/63/16/58/item/1000048581663_i1_232.jpg
프레스코발디 카스틸리오니 끼안티,"32,000",item.ssgcdn.com/54/22/32/item/1000169322254_i1_232.jpg
[화이트와인] 도스 코파스 샤도네이,"4,900",item.ssgcdn.com/38/29/79/item/1000044792938_i1_232.jpg
[매장픽업]루이자도 부르고뉴 샤도네이 375ml (화이트와인),"17,100",item.ssgcdn.com/75/06/30/item/1000068300675_i1_232.jpg
[매장픽업] 뷰 샤또 생 앙드레 (레드와인),"104,400",item.ssgcdn.com/11/24/44/item/1000063442411_i1_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 피노누아 퀴베 리저브 (레드와인)","38,700",item.ssgcdn.com/51/76/44/item/1000063447651_i1_232.jpg
[레드와인] 트라피체 오크캐스크 말벡,"16,800",item.ssgcdn.com/24/54/13/item/1000051135424_i1_232.jpg
[매장픽업]앙드레 끌루에 상파뉴 브뤼 그랑 리저브,"67,500",item.ssgcdn.com/24/54/13/item/1000051135424_i3_232.jpg
프레스코발디 카스텔지오콘도 로쏘 디 몬탈치노,"49,500",item.ssgcdn.com/54/72/52/item/1000169527254_i1_232.jpg
베린져 메인앤바인 진판델 750,"21,800",item.ssgcdn.com/59/72/85/item/1000043857259_i1_232.jpg
[레드와인] 도스코파스 까베르네 소비뇽,"4,900",item.ssgcdn.com/59/72/85/item/1000043857259_i2_232.jpg
[매장픽업]투핸즈 엔젤스쉐어 (레드와인),"50,000",item.ssgcdn.com/82/47/44/item/1000169444782_i1_232.jpg
샤또 랭쉬 바쥬 17,"315,000",item.ssgcdn.com/75/11/85/item/1000043851175_i1_232.jpg
[레드와인] 프론테라 까베르네 소비뇽,"8,800",item.ssgcdn.com/75/11/85/item/1000043851175_i2_232.jpg
[레드와인] 디아블로 피노누아,"12,800",item.ssgcdn.com/20/92/85/item/1000043859220_i1_232.jpg
[스파클링] 모엣샹동 임페리얼,"74,800",item.ssgcdn.com/20/92/85/item/1000043859220_i2_232.jpg
백화점 단독 선런칭! 모엣X카카오프렌즈 리미티드 에디션,"72,000",item.ssgcdn.com/54/67/86/item/1000063866754_i1_232.jpg
[매장픽업] 양가라 쉬라즈(레드와인),"49,500",item.ssgcdn.com/07/28/85/item/1000043852807_i1_232.jpg
몬테스 엔젤스 시크릿 까버네쇼비뇽,"32,800",item.ssgcdn.com/07/28/85/item/1000043852807_i2_232.jpg
[화이트와인] 샤토 생 미셸 컬럼비아 밸리 리슬링,"24,800",item.ssgcdn.com/21/14/91/item/1000167911421_i1_232.jpg
[매장픽업] 이기갈 꼬뜨 뒤 론 루즈 (레드와인),"30,000",item.ssgcdn.com/30/05/80/item/1000044800530_i1_232.jpg
"[매장픽업] 샴페인 드라피에, 까르뜨 도르 브륏 NV","71,100",item.ssgcdn.com/66/88/09/item/1000051098866_i1_232.jpg
"도멘 드 라 자나스, 꼬뜨 뒤 론","30,600",item.ssgcdn.com/88/74/22/item/1000169227488_i1_232.jpg
"더 아톰, 샤도네이","27,000",item.ssgcdn.com/97/60/21/item/1000169216097_i1_232.jpg
[매장픽업]  에로이카 리슬링(화이트와인),"49,500",item.ssgcdn.com/46/54/69/item/1000043695446_i1_232.jpg
1865셀렉티드 까베르네 소비뇽&골프백 패키지,"49,500",item.ssgcdn.com/14/59/57/item/1000065575914_i1_232.jpg
"[매장픽업] 파스쿠아, 프리잔떼 뀌베 넘버 5 (스파클링와인)","31,500",item.ssgcdn.com/12/80/39/item/1000049398012_i1_232.jpg
[매장픽업]운두라가 테루아 헌터 까베르네소비뇽 (레드와인),"35,000",item.ssgcdn.com/12/80/39/item/1000049398012_i2_232.jpg
[매장픽업]투핸즈 엔젤스쉐어 (레드와인),"50,000",item.ssgcdn.com/21/06/87/item/1000043870621_i1_232.jpg
뛰느방 베이비 배드 보이,"25,200",item.ssgcdn.com/78/39/79/item/1000044793978_i1_232.jpg
"[매장픽업] 뱅상 지라르댕, 푸이 퓌세 비에유 비뉴 (화이트와인)","84,600",item.ssgcdn.com/52/79/33/item/1000166337952_i1_232.jpg
"[매장픽업] 파스쿠아, 프로세코 DOC 오드리 햅번 (스파클링와인)","35,100",item.ssgcdn.com/23/86/33/item/1000049338623_i1_232.jpg
[매장픽업] 모엣 & 샹동 로제 임페리얼 375ml,"62,820",item.ssgcdn.com/01/83/39/item/1000049398301_i1_232.jpg
마헨들 펄프 픽션 그린,"31,500",item.ssgcdn.com/01/83/39/item/1000049398301_i2_232.jpg
샤토 생 미셸 컬럼비아 밸리 리슬링,"22,500",item.ssgcdn.com/21/08/22/item/1000070220821_i1_232.jpg
[매장픽업]코노 수르 토코르날 샤도네이 (화이트와인),"13,500",item.ssgcdn.com/58/45/08/item/1000066084558_i1_232.jpg
[매장픽업] 몬테스 알파 카버네 소비뇽 750ML (레드 와인),"31,500",item.ssgcdn.com/97/52/14/item/1000104145297_i1_232.jpg
뛰느방 배드 보이 골드,"117,000",item.ssgcdn.com/17/95/00/item/1000051009517_i1_232.jpg
"[매장픽업] 후프스, 나파밸리 까베르네 소비뇽(레드와인)","118,800",item.ssgcdn.com/87/32/00/item/1000072003287_i1_232.jpg
[매장픽업]코노수르 레세르바 샤도네이 (화이트와인),"30,000",item.ssgcdn.com/46/83/32/item/1000166328346_i1_232.jpg
"[매장픽업] 마이클 몬다비 패밀리, 스펠바운드 피노누아","34,200",item.ssgcdn.com/24/08/86/item/1000055860824_i1_232.jpg
"[매장픽업] 에밀리아나, 코얌 (레드와인)","50,400",item.ssgcdn.com/36/14/01/item/1000051011436_i1_232.jpg
[매장픽업] 카스텔블랑 엑스트라 브륏  750ML (드라이스파클링와인),"17,100",item.ssgcdn.com/57/27/97/item/1000048972757_i1_232.jpg
[매장픽업] ☆화이트잔 증정☆ 호니그 소비뇽블랑,"31,500",item.ssgcdn.com/01/04/37/item/1000049370401_i1_232.jpg
뛰느방 배드 보이,"43,200",item.ssgcdn.com/01/04/37/item/1000049370401_i2_232.jpg
AY 글로리오소 세트,"180,000",item.ssgcdn.com/56/77/03/item/1000045037756_i1_232.jpg
CYT 그란 레세르바 시라,"19,800",item.ssgcdn.com/38/81/41/item/1000054418138_i1_232.jpg
"스몰타운 빈야드, 낙 낙 쉬라즈","55,800",item.ssgcdn.com/38/81/41/item/1000054418138_i2_232.jpg
"샤토 페랑드, 블랑","61,200",item.ssgcdn.com/28/66/32/item/1000166326628_i1_232.jpg
[매장픽업] 필리터리 비달 아이스와인 리져브 (화이트와인),"69,300",item.ssgcdn.com/99/25/97/item/1000164972599_i1_232.jpg
"[매장픽업] 찰스 하이직, 로제 리저브 (샴페인)","151,200",item.ssgcdn.com/70/52/31/item/1000166315270_i1_232.jpg
"알프레도 마에스트로, 아만다 (레드와인)","49,500",item.ssgcdn.com/24/18/48/item/1000169481824_i1_232.jpg
서브미션 까베르네소비뇽,"40,500",item.ssgcdn.com/50/46/45/item/1000169454650_i1_232.jpg
[매장픽업] 베린저 브로스 샤르도네,"40,500",item.ssgcdn.com/49/94/85/item/1000043859449_i1_232.jpg
[매장픽업] 몬테칠로 리제르바(레드와인),"27,000",item.ssgcdn.com/49/94/85/item/1000043859449_i2_232.jpg
"[매장픽업] 럭스, 골드 브륏 NV","18,000",item.ssgcdn.com/88/03/18/item/1000051180388_i1_232.jpg
"[매장픽업] 코폴라 와이너리, 소피아 블랑 드 블랑 (스파클링와인)","42,300",item.ssgcdn.com/88/03/18/item/1000051180388_i2_232.jpg
[매장픽업]울프 블라스 옐로라벨 까베르네 소비뇽,"27,000",item.ssgcdn.com/26/33/39/item/1000049393326_i1_232.jpg
[매장픽업]  마르께스 데 까사 콘차 에티케타 네그라(레드와인),"45,000",item.ssgcdn.com/79/48/07/item/1000066074879_i1_232.jpg
"[매장픽업]  엑스트라버겐저 스파클링(스파클링,화이트와인)","20,700",item.ssgcdn.com/51/27/36/item/1000064362751_i1_232.jpg
[매장픽업] 벤드 화이트 진판델  750ML (로제와인),"20,000",item.ssgcdn.com/33/61/69/item/1000043696133_i1_232.jpg
[매장픽업]피치니 끼안띠 375ml (레드와인),"7,110",item.ssgcdn.com/82/00/75/item/1000063750082_i1_232.jpg
[매장픽업] 두르뜨 그랑 떼루아 쏘떼른느 (화이트와인),"36,000",item.ssgcdn.com/58/03/19/item/1000051190358_i1_232.jpg
[매장픽업] 제라르 베르트랑 꼬뜨 로즈 로제 (로제와인),"13,500",item.ssgcdn.com/58/03/19/item/1000051190358_i2_232.jpg
[매장픽업] 샹파뉴 로칠드 브뤼 750ML (샴페인),"180,000",item.ssgcdn.com/31/64/21/item/1000063216431_i1_232.jpg
[매장픽업] 트라피체 핀카 라스 피에드라스 리미티드 에디션(레드와인),"54,000",item.ssgcdn.com/23/98/69/item/1000048699823_i1_232.jpg
[매장픽업] 배드 보이 샤르도네(화이트와인),"49,500",item.ssgcdn.com/12/52/78/item/1000048785212_i1_232.jpg
[매장픽업] 빌라 엠(화이트와인),"32,400",item.ssgcdn.com/93/31/03/item/1000044033193_i1_232.jpg
[매장픽업] 마르케스 데 톨레도 크리안자 750ML (레드 와인),"16,200",item.ssgcdn.com/41/18/01/item/1000051011841_i1_232.jpg
[매장픽업] 마르께스 데 까사 콘차 샤르도네,"31,500",item.ssgcdn.com/92/39/63/item/1000045633992_i1_232.jpg
[매장픽업] 베린저 파운더스 샤르도네,"26,100",item.ssgcdn.com/75/37/82/item/1000043823775_i1_232.jpg
[매장픽업] 베린저 브로스 카베르네 소비뇽,"40,500",item.ssgcdn.com/75/37/82/item/1000043823775_i2_232.jpg
[매장픽업] 보시오 트러플 헌터 모스카토 다스티 DOCG,"15,300",item.ssgcdn.com/13/04/58/item/1000048580413_i1_232.jpg
[매장픽업]이기갈 꼬뜨 뒤 론 루즈 1500ml (레드와인),"54,000",item.ssgcdn.com/33/88/64/item/1000043648833_i1_232.jpg
[매장픽업] 빌라엠 로소,"21,600",item.ssgcdn.com/42/01/70/item/1000048700142_i1_232.jpg
[매장픽업] 퀼트 나파 밸리 까베르네소비뇽(레드와인),"81,000",item.ssgcdn.com/70/25/27/item/1000049272570_i1_232.jpg
[매장픽업] 레알 꼼빠니아 가르나차(레드와인),"25,200",item.ssgcdn.com/42/97/98/item/1000071989742_i1_232.jpg
"[매장픽업] 찰스 하이직, 브륏 리저브 375ml (샴페인)","64,800",item.ssgcdn.com/83/55/30/item/1000082305583_i1_232.jpg
[매장픽업] 모엣 & 샹동 로제 임페리얼,"92,700",item.ssgcdn.com/75/56/75/item/1000063755675_i1_232.jpg
[매장픽업] 탈로 프리미티보 디 만두리아,"25,200",item.ssgcdn.com/16/22/36/item/1000064362216_i1_232.jpg
[매장픽업] 프리마크 아비 샤르도네(화이트와인),"90,000",item.ssgcdn.com/46/04/31/item/1000068310446_i1_232.jpg
[매장픽업]투핸즈 섹시 비스트 (레드와인),"50,000",item.ssgcdn.com/79/93/11/item/1000051119379_i1_232.jpg
"[매장픽업] 그라함, 30년 토니 포트 (포트와인)","327,600",item.ssgcdn.com/89/26/27/item/1000049272689_i1_232.jpg
[매장픽업]코노수르 토코르날 까베르네 소비뇽 (레드와인),"13,500",item.ssgcdn.com/82/64/69/item/1000048696482_i1_232.jpg
[매장픽업] 셀리에 데 프린스 샤또네프뒤파프(레드와인),"99,000",item.ssgcdn.com/65/44/98/item/1000050984465_i1_232.jpg
[매장픽업] 랑가 프레네시,"18,000",item.ssgcdn.com/54/70/18/item/1000051187054_i1_232.jpg
[매장픽업] 트림바크 게브르츠트라미너(화이트와인),"54,000",item.ssgcdn.com/54/70/18/item/1000051187054_i2_232.jpg
[매장픽업] 타라파카 에티케타 아쑬 (레드와인),"81,000",item.ssgcdn.com/31/53/50/item/1000069505331_i1_232.jpg
[매장픽업] 카를로 사니 수수마니엘로,"54,000",item.ssgcdn.com/01/05/29/item/1000082290501_i1_232.jpg
[매장픽업] 베린저 브로스 소비뇽 블랑,"40,500",item.ssgcdn.com/35/60/84/item/1000043846035_i1_232.jpg
"[매장픽업] 후프스, 후플라 나파밸리 레드 블랜드(레드와인)","53,100",item.ssgcdn.com/35/60/84/item/1000043846035_i2_232.jpg
[매장픽업]  모엣 & 샹동 로제 임페리얼,"92,700",item.ssgcdn.com/28/67/79/item/1000044796728_i1_232.jpg
